Minute: 127, Num of tweets: 10, Current mean: 12.09, Variance: 0.83
Minute: 0, Num of tweets: 12, Current mean: 12.0, Variance: 1.0
Minute: 1, Num of tweets: 10, Current mean: 11.0, Variance: 0.91
Minute: 0, Num of tweets: 5, Current mean: 5.0, Variance: 1.0
Minute: 1, Num of tweets: 9, Current mean: 7.0, Variance: 1.29
Minute: 2, Num of tweets: 6, Current mean: 6.67, Variance: 0.9
Minute: 3, Num of tweets: 4, Current mean: 6.0, Variance: 0.67
Minute: 4, Num of tweets: 6, Current mean: 6.0, Variance: 1.0
Minute: 5, Num of tweets: 6, Current mean: 6.0, Variance: 1.0
Minute: 6, Num of tweets: 4, Current mean: 5.71, Variance: 0.7
Minute: 7, Num of tweets: 1, Current mean: 5.12, Variance: 0.2
Minute: 8, Num of tweets: 7, Current mean: 5.33, Variance: 1.31
Minute: 9, Num of tweets: 3, Current mean: 5.1, Variance: 0.59
Minute: 10, Num of tweets: 9, Current mean: 5.45, Variance: 1.65
Minute: 11, Num of tweets: 7, Current mean: 5.58, Variance: 1.25
Minute: 12, Num of tweets: 5, Current mean: 5.54, Variance: 0.9
Minute: 13, Num of tweets: 9, Current mean: 5.79, Variance: 1.55
Minute: 14, Num of tweets: 9, Current mean: 6.0, Variance: 1.5
Minute: 15, Num of tweets: 10, Current mean: 6.25, Variance: 1.6
Minute: 16, Num of tweets: 5, Current mean: 6.18, Variance: 0.81
Minute: 17, Num of tweets: 6, Current mean: 6.17, Variance: 0.97
Minute: 18, Num of tweets: 6, Current mean: 6.16, Variance: 0.97
Minute: 19, Num of tweets: 4, Current mean: 6.05, Variance: 0.66
Minute: 20, Num of tweets: 7, Current mean: 6.1, Variance: 1.15
Minute: 21, Num of tweets: 4, Current mean: 6.0, Variance: 0.67
Minute: 22, Num of tweets: 0, Current mean: 5.74, Variance: 0.0
Minute: 23, Num of tweets: 5, Current mean: 5.71, Variance: 0.88
Minute: 24, Num of tweets: 1, Current mean: 5.52, Variance: 0.18
Minute: 25, Num of tweets: 7, Current mean: 5.58, Variance: 1.25
Minute: 26, Num of tweets: 4, Current mean: 5.52, Variance: 0.72
Minute: 27, Num of tweets: 4, Current mean: 5.46, Variance: 0.73
Minute: 28, Num of tweets: 3, Current mean: 5.38, Variance: 0.56
Minute: 29, Num of tweets: 5, Current mean: 5.37, Variance: 0.93
Minute: 30, Num of tweets: 5, Current mean: 5.35, Variance: 0.93
Minute: 31, Num of tweets: 5, Current mean: 5.34, Variance: 0.94
Minute: 32, Num of tweets: 6, Current mean: 5.36, Variance: 1.12
Minute: 33, Num of tweets: 5, Current mean: 5.35, Variance: 0.93
Minute: 34, Num of tweets: 8, Current mean: 5.43, Variance: 1.47
Minute: 35, Num of tweets: 3, Current mean: 5.36, Variance: 0.56
Minute: 36, Num of tweets: 6, Current mean: 5.38, Variance: 1.12
Minute: 37, Num of tweets: 3, Current mean: 5.32, Variance: 0.56
Minute: 38, Num of tweets: 7, Current mean: 5.36, Variance: 1.31
Minute: 39, Num of tweets: 6, Current mean: 5.38, Variance: 1.12
Minute: 40, Num of tweets: 10, Current mean: 5.49, Variance: 1.82
Minute: 41, Num of tweets: 9, Current mean: 5.57, Variance: 1.62
Minute: 42, Num of tweets: 15, Current mean: 5.79, Variance: 2.59, DATA SPIKE
Minute: 43, Num of tweets: 8, Current mean: 5.84, Variance: 1.37
Minute: 44, Num of tweets: 3, Current mean: 5.78, Variance: 0.52
Minute: 45, Num of tweets: 6, Current mean: 5.78, Variance: 1.04
Minute: 46, Num of tweets: 4, Current mean: 5.74, Variance: 0.7
Minute: 47, Num of tweets: 9, Current mean: 5.81, Variance: 1.55
Minute: 48, Num of tweets: 6, Current mean: 5.82, Variance: 1.03
Minute: 49, Num of tweets: 10, Current mean: 5.9, Variance: 1.69
Minute: 50, Num of tweets: 5, Current mean: 5.88, Variance: 0.85
Minute: 51, Num of tweets: 6, Current mean: 5.88, Variance: 1.02
Minute: 52, Num of tweets: 6, Current mean: 5.89, Variance: 1.02
Minute: 53, Num of tweets: 7, Current mean: 5.91, Variance: 1.18
Minute: 54, Num of tweets: 5, Current mean: 5.89, Variance: 0.85
Minute: 55, Num of tweets: 5, Current mean: 5.88, Variance: 0.85
Minute: 56, Num of tweets: 5, Current mean: 5.86, Variance: 0.85
Minute: 57, Num of tweets: 6, Current mean: 5.86, Variance: 1.02
Minute: 58, Num of tweets: 6, Current mean: 5.86, Variance: 1.02
Minute: 59, Num of tweets: 4, Current mean: 5.83, Variance: 0.69
Minute: 60, Num of tweets: 5, Current mean: 5.82, Variance: 0.86
Minute: 61, Num of tweets: 5, Current mean: 5.81, Variance: 0.86
Minute: 62, Num of tweets: 7, Current mean: 5.83, Variance: 1.2
Minute: 63, Num of tweets: 5, Current mean: 5.81, Variance: 0.86
Minute: 64, Num of tweets: 10, Current mean: 5.88, Variance: 1.7
Minute: 65, Num of tweets: 1, Current mean: 5.8, Variance: 0.17
Minute: 66, Num of tweets: 5, Current mean: 5.79, Variance: 0.86
Minute: 67, Num of tweets: 5, Current mean: 5.78, Variance: 0.87
Minute: 68, Num of tweets: 10, Current mean: 5.84, Variance: 1.71
Minute: 69, Num of tweets: 7, Current mean: 5.86, Variance: 1.19
Minute: 70, Num of tweets: 6, Current mean: 5.86, Variance: 1.02
Minute: 71, Num of tweets: 6, Current mean: 5.86, Variance: 1.02
Minute: 72, Num of tweets: 1, Current mean: 5.79, Variance: 0.17
Minute: 73, Num of tweets: 9, Current mean: 5.84, Variance: 1.54
Minute: 74, Num of tweets: 3, Current mean: 5.8, Variance: 0.52
Minute: 75, Num of tweets: 6, Current mean: 5.8, Variance: 1.03
Minute: 76, Num of tweets: 6, Current mean: 5.81, Variance: 1.03
Minute: 77, Num of tweets: 6, Current mean: 5.81, Variance: 1.03
Minute: 0, Num of tweets: 10, Current mean: 10.0, Variance: 1.0
Minute: 1, Num of tweets: 7, Current mean: 8.5, Variance: 0.82
Minute: 2, Num of tweets: 8, Current mean: 8.33, Variance: 0.96
Minute: 3, Num of tweets: 8, Current mean: 8.25, Variance: 0.97
Minute: 4, Num of tweets: 6, Current mean: 7.8, Variance: 0.77
Minute: 5, Num of tweets: 9, Current mean: 8.0, Variance: 1.12
Minute: 6, Num of tweets: 8, Current mean: 8.0, Variance: 1.0
Minute: 7, Num of tweets: 6, Current mean: 7.75, Variance: 0.77
Minute: 8, Num of tweets: 7, Current mean: 7.67, Variance: 0.91
Minute: 9, Num of tweets: 5, Current mean: 7.4, Variance: 0.68
Minute: 10, Num of tweets: 6, Current mean: 7.27, Variance: 0.83
Minute: 11, Num of tweets: 6, Current mean: 7.17, Variance: 0.84
Minute: 12, Num of tweets: 3, Current mean: 6.85, Variance: 0.44
Minute: 13, Num of tweets: 7, Current mean: 6.86, Variance: 1.02
Minute: 14, Num of tweets: 8, Current mean: 6.93, Variance: 1.15
Minute: 15, Num of tweets: 4, Current mean: 6.75, Variance: 0.59
Minute: 16, Num of tweets: 3, Current mean: 6.53, Variance: 0.46
Minute: 17, Num of tweets: 6, Current mean: 6.5, Variance: 0.92
Minute: 18, Num of tweets: 7, Current mean: 6.53, Variance: 1.07
Minute: 19, Num of tweets: 5, Current mean: 6.45, Variance: 0.78
Minute: 20, Num of tweets: 6, Current mean: 6.43, Variance: 0.93
Minute: 21, Num of tweets: 5, Current mean: 6.36, Variance: 0.79
Minute: 22, Num of tweets: 2, Current mean: 6.17, Variance: 0.32
Minute: 23, Num of tweets: 8, Current mean: 6.25, Variance: 1.28
Minute: 24, Num of tweets: 5, Current mean: 6.2, Variance: 0.81
Minute: 25, Num of tweets: 4, Current mean: 6.12, Variance: 0.65
Minute: 26, Num of tweets: 4, Current mean: 6.04, Variance: 0.66
Minute: 27, Num of tweets: 4, Current mean: 5.96, Variance: 0.67
Minute: 28, Num of tweets: 7, Current mean: 6.0, Variance: 1.17
Minute: 29, Num of tweets: 6, Current mean: 6.0, Variance: 1.0
Minute: 30, Num of tweets: 2, Current mean: 5.87, Variance: 0.34
Minute: 31, Num of tweets: 8, Current mean: 5.94, Variance: 1.35
Minute: 32, Num of tweets: 5, Current mean: 5.91, Variance: 0.85
Minute: 33, Num of tweets: 3, Current mean: 5.82, Variance: 0.52
Minute: 34, Num of tweets: 3, Current mean: 5.74, Variance: 0.52
Minute: 35, Num of tweets: 4, Current mean: 5.69, Variance: 0.7
